pairs	GCdiff	k3dist	k6dist	Homology	Predictions	InfProbabilities
49640--k141_92302||full.fasta:concatenated_Sample_49618_18.fasta	-5.7572013736630865	0.1495565075456436	0.3553353998565806	0	0	0.3406760228019617
49640--k141_92302||full.fasta:concatenated_49618-contigs.fasta	11.259819261617452	0.3550281235876324	0.4318608232067276	0	0	0.0001815163357138
49640--k141_92302||full.fasta:concatenated_49614-contigs.fasta	12.256998042438134	0.3527791455616013	0.4312346814641923	0	0	0.0007077827920187
concatenated_49640_vRhyme_bin_43.fasta:concatenated_Sample_49614_50.1.fasta	-29.189065931832623	0.2132472842995009	0.4073665723936964	0	1	0.8054606754351368
concatenated_49640_vRhyme_bin_43.fasta:concatenated_Sample_49618_51.fasta	-19.622077074469573	0.2310806935657674	0.3793029474514992	0	0	0.2503689123710678
concatenated_49640_vRhyme_bin_43.fasta:concatenated_49622-contigs.fasta	-12.2881810871799	0.3174304445761426	0.4198119580852953	0	1	0.7025906293643714
concatenated_49640_vRhyme_bin_43.fasta:concatenated_49617-contigs.fasta	-12.122018058435764	0.3179475319456517	0.4194094706987312	0	1	0.5838672474571925
concatenated_49640_vRhyme_bin_43.fasta:concatenated_49620-contigs.fasta	-12.603418952333053	0.325907700028231	0.423865111220856	0	1	0.5264533215698483
concatenated_49640_vRhyme_bin_43.fasta:concatenated_49615-contigs.fasta	-12.683370885825518	0.3234710995212376	0.4224634048059911	0	1	0.8827995944291163
concatenated_49640_vRhyme_bin_43.fasta:concatenated_49621-contigs.fasta	-12.35380614723926	0.3253264677525482	0.4240830988951595	0	0	0.0562711422196594
concatenated_49640_vRhyme_bin_43.fasta:concatenated_Sample_49618_18.fasta	-30.36785699280675	0.3059187626472821	0.4312937725331794	0	1	0.8767950113571139
concatenated_49640_vRhyme_bin_43.fasta:concatenated_49618-contigs.fasta	-13.350836357526212	0.3220195072239206	0.4237846149246106	0	1	0.7356470573806072
concatenated_49640_vRhyme_bin_43.fasta:concatenated_49614-contigs.fasta	-12.35365757670553	0.3219854288030678	0.4225619359593299	0	0	0.1298705398881151
49640--k141_107615_1.fasta:concatenated_Sample_49614_50.1.fasta	-20.948999679192	0.2645312190635381	0.4307567817653229	0	1	0.8834769107151856
49640--k141_107615_1.fasta:concatenated_Sample_49618_51.fasta	-11.382010821828947	0.3695843342023681	0.4513705246777342	0	1	0.9726800666190852
49640--k141_107615_1.fasta:concatenated_49622-contigs.fasta	-4.048114834539277	0.4262677560901891	0.4719190745275692	0	1	0.9824339781008348
49640--k141_107615_1.fasta:concatenated_49617-contigs.fasta	-3.88195180579514	0.4227766966284387	0.4689691532494845	0	1	0.9824339781008348
49640--k141_107615_1.fasta:concatenated_49620-contigs.fasta	-4.3633526996924274	0.4309204530569084	0.4721491322926414	0	1	0.9198387109448276
49640--k141_107615_1.fasta:concatenated_49615-contigs.fasta	-4.443304633184894	0.4335090610984426	0.4723403170266226	0	1	0.9198387109448276
49640--k141_107615_1.fasta:concatenated_49621-contigs.fasta	-4.113739894598638	0.4314925676030662	0.4732035033472328	0	1	0.9198387109448276
49640--k141_107615_1.fasta:concatenated_Sample_49618_18.fasta	-22.127790740166127	0.4069440027439592	0.4831998293682834	0	1	0.9995961803259374
49640--k141_107615_1.fasta:concatenated_49618-contigs.fasta	-5.110770104885589	0.429235069132314	0.473442210259877	0	1	0.9501074007785508
49640--k141_107615_1.fasta:concatenated_49614-contigs.fasta	-4.113591324064906	0.4304207485478309	0.4725444738549783	0	1	0.9198387109448276
49614--k141_330859||full.fasta:concatenated_Sample_49614_50.1.fasta	-15.698140524398797	0.1862446922065923	0.3277874202279797	0	1	0.9837975297977548
49614--k141_330859||full.fasta:concatenated_Sample_49618_51.fasta	-6.131151667035745	0.3726687767495283	0.4134404806561145	0	0	0.082239498933129
49614--k141_330859||full.fasta:concatenated_49622-contigs.fasta	1.2027443202539274	0.4197014834098334	0.4389294621271742	0	0	0.1259081190645153
49614--k141_330859||full.fasta:concatenated_49617-contigs.fasta	1.3689073489980643	0.4260026892163733	0.4422931966675205	0	0	0.2698232572295848
49614--k141_330859||full.fasta:concatenated_49620-contigs.fasta	0.8875064551007767	0.4334779316933778	0.4472333358145223	0	0	0.0584972943229935
49614--k141_330859||full.fasta:concatenated_49615-contigs.fasta	0.80755452160831	0.4359069184551705	0.4490383102310843	0	0	0.0584972943229935
49614--k141_330859||full.fasta:concatenated_49621-contigs.fasta	1.1371192601945666	0.4337245228381191	0.4478611771805336	0	0	0.0290161879630781
49614--k141_330859||full.fasta:concatenated_Sample_49618_18.fasta	-16.876931585372922	0.3041465971145716	0.4007815154784424	0	1	0.9878945033260368
49614--k141_330859||full.fasta:concatenated_49618-contigs.fasta	0.1400890499076155	0.4301571210255309	0.4445128389600095	0	0	0.0565070962919768
49614--k141_330859||full.fasta:concatenated_49614-contigs.fasta	1.1372678307282982	0.4272689134397974	0.445140535014939	0	0	0.1184121524611128
49614--k141_142261||lt2gene.fasta:concatenated_Sample_49614_50.1.fasta	-19.98667698446544	0.2859874340407947	0.4233567159742501	0	1	0.9896724521025512
49614--k141_142261||lt2gene.fasta:concatenated_Sample_49618_51.fasta	-10.41968812710239	0.3024308455610262	0.4253265963526131	0	1	0.6563311175253858
49614--k141_142261||lt2gene.fasta:concatenated_49622-contigs.fasta	-3.0857921398127175	0.2731581938925165	0.4200419385339831	0	0	0.3567709360184441
49614--k141_142261||lt2gene.fasta:concatenated_49617-contigs.fasta	-2.9196291110685806	0.2738060184364605	0.4190467058024574	0	0	0.1854370543038001
49614--k141_142261||lt2gene.fasta:concatenated_49620-contigs.fasta	-3.401030004965868	0.2836942177454518	0.4231338194703444	0	1	0.7053119624899137
49614--k141_142261||lt2gene.fasta:concatenated_49615-contigs.fasta	-3.480981938458335	0.2833340309189084	0.4230020062639242	0	1	0.7053119624899137
49614--k141_142261||lt2gene.fasta:concatenated_49621-contigs.fasta	-3.1514171998720784	0.2817808614917577	0.4231233445642813	0	0	0.1680038028715881
49614--k141_142261||lt2gene.fasta:concatenated_Sample_49618_18.fasta	-21.165468045439567	0.36231948520931	0.4516726502266934	0	1	0.9988634328314616
49614--k141_142261||lt2gene.fasta:concatenated_49618-contigs.fasta	-4.148447410159029	0.2842633537761084	0.4241154204026279	0	1	0.6057384784190478
49614--k141_142261||lt2gene.fasta:concatenated_49614-contigs.fasta	-3.1512686293383467	0.2756464274686323	0.4205472441158281	0	0	0.0371936177983034
49640--k141_9439||full.fasta:concatenated_Sample_49614_50.1.fasta	-17.300214149213957	0.116376569512101	0.319251729392689	0	1	0.9659191152667292
49640--k141_9439||full.fasta:concatenated_Sample_49618_51.fasta	-7.733225291850907	0.2561862520932045	0.3656876334947441	0	0	0.1033119922417712
49640--k141_9439||full.fasta:concatenated_49622-contigs.fasta	-0.3993293045612347	0.4490976343008333	0.4712418453062039	0	0	0.4937355453226092
49640--k141_9439||full.fasta:concatenated_49617-contigs.fasta	-0.2331662758170978	0.4543202824612276	0.4728468898432097	0	0	0.2582618201908672
49640--k141_9439||full.fasta:concatenated_49620-contigs.fasta	-0.7145671697143854	0.4588903156447793	0.4759557470006406	0	1	0.7175140797806788
49640--k141_9439||full.fasta:concatenated_49615-contigs.fasta	-0.7945191032068522	0.4591432891913257	0.4757149127915034	1	1	0.998972415855018
49640--k141_9439||full.fasta:concatenated_49621-contigs.fasta	-0.4649543646205956	0.4589670340150101	0.4763874122443783	0	1	0.593110267031662
49640--k141_9439||full.fasta:concatenated_Sample_49618_18.fasta	-18.479005210188085	0.2145484455173702	0.3707098493412578	0	1	0.7920293206367321
49640--k141_9439||full.fasta:concatenated_49618-contigs.fasta	-1.4619845749075466	0.4561641844931312	0.4758959057342153	0	0	0.3441106084983949
49640--k141_9439||full.fasta:concatenated_49614-contigs.fasta	-0.4648057940868639	0.4560734986452195	0.4755529234265914	0	1	0.593110267031662
